run_id,experiment,dataset,depth,time_steps,condition,topology,neuron,seed,config_file,config_hash,config_file_sha256,matrix_key,protocol_hash
E6_cifar100_d20_t6_M3_s990604905,E6,cifar100,20,6,M3,spiking_resnet,time_indexed_ta_lif,990604905,E6_cifar100_d20_t6_M3_s990604905.yaml,14db85410917977e4018e8e4557aa68f64261f6df95a63db05616366ae5a9a7a,818a0ed21e5e7cff4f8e3730b1be348544ea09b756efecc555ded7a0d64560b7,"[""cifar100"",20,6,""M3"",990604905]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M4_s990604905,E6,cifar100,20,6,M4,spiking_resnet,ta_lif,990604905,E6_cifar100_d20_t6_M4_s990604905.yaml,88ef4ef5517434f548b1e633d35fd9eeba74a73cec83bd48e5d35e5006ba4ccf,1e543a3eb7179a370eaf7c5bc0ca1a6d1ebc44b1de41da7192e21007777a4a16,"[""cifar100"",20,6,""M4"",990604905]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_PLIF_s990604905,E6,cifar100,20,6,PLIF,spiking_resnet,plif_style,990604905,E6_cifar100_d20_t6_PLIF_s990604905.yaml,02b396e8b0c387d7a76891ec6ce0bc7c90c041aaae64652510d6f3abdfe507a1,6b15ed8cfc9ed612ffa3f88d033e504ba870296578c390301180c77ab9a30ede,"[""cifar100"",20,6,""PLIF"",990604905]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M0_s969985360,E6,cifar100,20,6,M0,spiking_resnet,lif,969985360,E6_cifar100_d20_t6_M0_s969985360.yaml,e1b708ebb1acf1e4cfc55a9009cb6f5636fd79a86f66a1fb6accb5df0ac6b529,dba0a74377e7cbfd12097d87eea1e9ca448c7ba3ef906c166ad264fc26126ea4,"[""cifar100"",20,6,""M0"",969985360]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M1_s969985360,E6,cifar100,20,6,M1,spiking_resnet,route_matched_lif,969985360,E6_cifar100_d20_t6_M1_s969985360.yaml,c9859c6be4a794ba0acd71e1c6c19fd873ddf738618813ff61a06eaa0db438c2,35488fc4b5cd16145ee83029f73fcd370b254cd6af1278501f0b6a6958c1f0eb,"[""cifar100"",20,6,""M1"",969985360]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M2_s969985360,E6,cifar100,20,6,M2,spiking_resnet,shared_window_ta_lif,969985360,E6_cifar100_d20_t6_M2_s969985360.yaml,f015a49929ade14e16fc098b00469789c8bd42945732602ff9c7d7fb3bb065e7,11b12f9b58cbf6b8a36b5f473056ea3c5039c13aa95ea76ad2cec28098e6809a,"[""cifar100"",20,6,""M2"",969985360]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M3_s969985360,E6,cifar100,20,6,M3,spiking_resnet,time_indexed_ta_lif,969985360,E6_cifar100_d20_t6_M3_s969985360.yaml,b54d800461364c023497a9c575dd73b30f5b377d207aaacb11aa080af8c7fda3,d4f4ef71a1ba9c4192364b208a74da726bb016a9d4353442dc2d1d39a47cdc40,"[""cifar100"",20,6,""M3"",969985360]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M4_s969985360,E6,cifar100,20,6,M4,spiking_resnet,ta_lif,969985360,E6_cifar100_d20_t6_M4_s969985360.yaml,96e0b6668cbc1c0b11030dd227a77e3a7555f26127881b0130652c5cc51dddff,3b3cbec21135646ee17530c9db63b39a94232dc0d8e965cb7aa1bdc920380604,"[""cifar100"",20,6,""M4"",969985360]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_PLIF_s969985360,E6,cifar100,20,6,PLIF,spiking_resnet,plif_style,969985360,E6_cifar100_d20_t6_PLIF_s969985360.yaml,4203c5d4f80b6e3a292dab959677944ffe8bb97abe53a2b5093d1e5d333067b3,848e9675387ba2aaf1372486d464067cbf36cadce41dc44408edb02243b7a541,"[""cifar100"",20,6,""PLIF"",969985360]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M0_s1718581689,E6,cifar100,20,6,M0,spiking_resnet,lif,1718581689,E6_cifar100_d20_t6_M0_s1718581689.yaml,1e0c14eeff7e7dedc2ec2767a2ff529dede6d7b19e67c8ddd903e826e8c59a80,5dfa98234c6601ac1f117bc1c57ca857b367fb416e83b474e6947b6817c25d98,"[""cifar100"",20,6,""M0"",1718581689]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M1_s1718581689,E6,cifar100,20,6,M1,spiking_resnet,route_matched_lif,1718581689,E6_cifar100_d20_t6_M1_s1718581689.yaml,f3bb2b95305167382289c4145492e666f317f57dee9ce9b0c8b8bd80ed4eb8d9,103c64c4543b4b2012c3cb8daf1ba78a6532f0d8c48cfbe72aea8ad13508a1a5,"[""cifar100"",20,6,""M1"",1718581689]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M2_s1718581689,E6,cifar100,20,6,M2,spiking_resnet,shared_window_ta_lif,1718581689,E6_cifar100_d20_t6_M2_s1718581689.yaml,c8c5a13195ae479ab594767f9bd215447c869a7b7ee6e8b5f6b1454cda5cec67,7b9950f5d70bd2d7a9145517d4850886ab8d99910c47388d937ba2de25de4cf8,"[""cifar100"",20,6,""M2"",1718581689]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M3_s1718581689,E6,cifar100,20,6,M3,spiking_resnet,time_indexed_ta_lif,1718581689,E6_cifar100_d20_t6_M3_s1718581689.yaml,223f98a61bc75390531faa491b816cd619f52f63ed156e7b1d146588a283ef7d,6a31cccc6e6f39101c591b35b0940f846f93e1631bc89e15c9f879ba525e2183,"[""cifar100"",20,6,""M3"",1718581689]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M4_s1718581689,E6,cifar100,20,6,M4,spiking_resnet,ta_lif,1718581689,E6_cifar100_d20_t6_M4_s1718581689.yaml,f5f9d65f30e341c710933cc2cdae187f88d45915dc65a41c526fa6b7f5b639b4,e0fee440513ed4dd26c202df87398d91786e62405a03231418a90cea846e2c86,"[""cifar100"",20,6,""M4"",1718581689]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_PLIF_s1718581689,E6,cifar100,20,6,PLIF,spiking_resnet,plif_style,1718581689,E6_cifar100_d20_t6_PLIF_s1718581689.yaml,ce78fe561ed39bed8ecab40724de4df1c6e6d2cb60f4cfbaf8493c7bf0d6b342,08afd73b74f9da207aef32007c414d38be33d5ae8c3ff12b68aa5a84e4f394ba,"[""cifar100"",20,6,""PLIF"",1718581689]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M0_s465608478,E6,cifar100,20,6,M0,spiking_resnet,lif,465608478,E6_cifar100_d20_t6_M0_s465608478.yaml,58a4c8eb5d1046f54849cc3c6cfc4fc48f17a6351c148db66bfdecfa9477387e,03764cc7f4cc4d79576b1d713559be62330d809079302d14675f03a23c077d87,"[""cifar100"",20,6,""M0"",465608478]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M1_s465608478,E6,cifar100,20,6,M1,spiking_resnet,route_matched_lif,465608478,E6_cifar100_d20_t6_M1_s465608478.yaml,da5d2f2b2e660cda37fe242c811116b35bf440eb46bd15dbf600bfae1f8282be,fe682c29f1c27228edba9b3fe2225f8286237d8647f4e22f34e2abd828548900,"[""cifar100"",20,6,""M1"",465608478]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M2_s465608478,E6,cifar100,20,6,M2,spiking_resnet,shared_window_ta_lif,465608478,E6_cifar100_d20_t6_M2_s465608478.yaml,5d2d14feb3a880081f87736617bb35529595919309a6dc09f76360528fa161fe,3ea889242b1dd4c96690d6c454ce1da232bcc9e4a8d08821c19cb7c42fbb4e08,"[""cifar100"",20,6,""M2"",465608478]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M3_s465608478,E6,cifar100,20,6,M3,spiking_resnet,time_indexed_ta_lif,465608478,E6_cifar100_d20_t6_M3_s465608478.yaml,2aff85c1707d9d234b3ca3dccb4e2b05a90223a30ef5bbf24131d0fede18b10c,c45ec97b4bf1937a7dec42a591a40ac934d1dab711da2966cb42aa2b4c22f04e,"[""cifar100"",20,6,""M3"",465608478]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M4_s465608478,E6,cifar100,20,6,M4,spiking_resnet,ta_lif,465608478,E6_cifar100_d20_t6_M4_s465608478.yaml,9090369190fa0276551c7490074c63ce3ff7c086dd521ee7a4a01972b1c1b181,73f6a5e9760d3c0c43027568ae4a6a5205c26f440d0d0ff245395302c1bfe253,"[""cifar100"",20,6,""M4"",465608478]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_PLIF_s465608478,E6,cifar100,20,6,PLIF,spiking_resnet,plif_style,465608478,E6_cifar100_d20_t6_PLIF_s465608478.yaml,ff8f4908c648f41768248196b095c46dff3115c633ab4261a17256fd69332752,b0220a11412da38008e1d9880fde751b9ad9b1350969ce2bd46b6ef848ff097d,"[""cifar100"",20,6,""PLIF"",465608478]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M0_s1670924910,E6,cifar100,20,6,M0,spiking_resnet,lif,1670924910,E6_cifar100_d20_t6_M0_s1670924910.yaml,d615050efbc2fcde3c577c3cdadc150b93ca5eadfe3ece34338d020ba6bd429f,5d743a3c22c4a065b7f706f9dba3d66266c6fbed3eb25261525e221059025b02,"[""cifar100"",20,6,""M0"",1670924910]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M1_s1670924910,E6,cifar100,20,6,M1,spiking_resnet,route_matched_lif,1670924910,E6_cifar100_d20_t6_M1_s1670924910.yaml,3eb8e5563453a9b4a473f1dc352ae3622270cc920990b71a880e49a12586092a,a868d0a40599b0d0147c703e01c991b467ae6557cd8d7f59307c5b1ef905534b,"[""cifar100"",20,6,""M1"",1670924910]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M2_s1670924910,E6,cifar100,20,6,M2,spiking_resnet,shared_window_ta_lif,1670924910,E6_cifar100_d20_t6_M2_s1670924910.yaml,96719ecbf5cc5ce52fb8a00a4c9007d63893cf821a3c9bf820186c86803eac8a,9a042b9cc6b54481e90dd9e4017a451de695f7aa405a676404b3f20e0e2c99eb,"[""cifar100"",20,6,""M2"",1670924910]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M3_s1670924910,E6,cifar100,20,6,M3,spiking_resnet,time_indexed_ta_lif,1670924910,E6_cifar100_d20_t6_M3_s1670924910.yaml,843808e42b7cac2b67ff165d1d5980ae933030b80d0b46e024a94115de27174e,21f2e78a6498baea4a455a4f0c80ff0704fe9a6a4fdd1e2481b6614dafca2180,"[""cifar100"",20,6,""M3"",1670924910]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M4_s1670924910,E6,cifar100,20,6,M4,spiking_resnet,ta_lif,1670924910,E6_cifar100_d20_t6_M4_s1670924910.yaml,4c82251c788433cab0581a58bc98b0ef7133f58d121bffbabf43cfda160d0f58,5dc2bd7ab47622fd6d458daaf03646e767fe4b06e3f676949842f86f2ed35a0b,"[""cifar100"",20,6,""M4"",1670924910]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_PLIF_s1670924910,E6,cifar100,20,6,PLIF,spiking_resnet,plif_style,1670924910,E6_cifar100_d20_t6_PLIF_s1670924910.yaml,b59c9b0a46fef922e03f78e33368c4acd78f1014614c37d0a8c489e68c0ed3e9,0852ad59f2018dff768246265eb15058f3d392f5e891b30dc0a4e8550b15819b,"[""cifar100"",20,6,""PLIF"",1670924910]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M0_s1825076945,E6,cifar100,20,6,M0,spiking_resnet,lif,1825076945,E6_cifar100_d20_t6_M0_s1825076945.yaml,d56ca172d93c8836c7a92f2d05442e47e6603f31ed575f0afc6260d3d08d2da6,158c929fe8355c0e035a852cba3eb64145b83f6a27341ea46cad165d8111f537,"[""cifar100"",20,6,""M0"",1825076945]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M1_s1825076945,E6,cifar100,20,6,M1,spiking_resnet,route_matched_lif,1825076945,E6_cifar100_d20_t6_M1_s1825076945.yaml,1b8568ce7dd0aed1d12b0d856d09cf020b9d707cf281b74b692a816d4f172819,c6048c3a658669eba6bc462a075997258ca5a3812452f8f2a8ff8e3e1b4785d0,"[""cifar100"",20,6,""M1"",1825076945]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M2_s1825076945,E6,cifar100,20,6,M2,spiking_resnet,shared_window_ta_lif,1825076945,E6_cifar100_d20_t6_M2_s1825076945.yaml,83c07dc1f2ef2ec4c100aee152bd1eeffcc276a68abaf2eec0a3461ba2f60968,c32ff5a957be558e3a723fd2a1d9225bdf4097d75225a6159a4a53b269fe01ae,"[""cifar100"",20,6,""M2"",1825076945]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M3_s1825076945,E6,cifar100,20,6,M3,spiking_resnet,time_indexed_ta_lif,1825076945,E6_cifar100_d20_t6_M3_s1825076945.yaml,4804f00fbcb31d8b90ebe38d364019661d05e378a4a45ace5f790bbcb47404e6,31c52f78789e4ef32bd061f061e8ceacc252468fed56a447f8f7721cb738fdb3,"[""cifar100"",20,6,""M3"",1825076945]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_M4_s1825076945,E6,cifar100,20,6,M4,spiking_resnet,ta_lif,1825076945,E6_cifar100_d20_t6_M4_s1825076945.yaml,18e7ac757a6cffe0cf3e055fb4455489e2d2bc4a3ad03b7bb55587669af489ea,3a8f5b84bc4fb61cd4db6093a56452aa9047f7bc0b26a3ed0b33b36935255c42,"[""cifar100"",20,6,""M4"",1825076945]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
E6_cifar100_d20_t6_PLIF_s1825076945,E6,cifar100,20,6,PLIF,spiking_resnet,plif_style,1825076945,E6_cifar100_d20_t6_PLIF_s1825076945.yaml,5f43f19848fec9d9ad1f1d4a93a59578393c857c20d78d912a674cdee4f81df4,92697c5f849f0103cdf926121c5c87a5880baaa1f09cdea4295a4ae532860072,"[""cifar100"",20,6,""PLIF"",1825076945]",c13b9cc568c9a26303c39de80447b1ac1048f8c1d46add6c9f747bad7691fecf
